,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL
176.57,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
176.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
176.6,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0
176.61,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
176.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.63,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
176.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.65,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
176.66,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
176.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.68,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
176.69,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,-0.12936
176.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
176.71,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,-0.12936
176.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.77,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
176.78,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
176.79,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
176.8,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
176.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
176.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.85,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
176.86,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.25872,0.0
176.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872
176.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
176.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
176.94,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
176.95,0.0,0.0,0.0,0.0,0.0,-0.25872,-0.12936,0.0
176.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
176.97,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0
176.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.02,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872
177.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
177.05,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.06,0.0,0.0,0.0,0.0,-0.25872,0.0,0.0,-0.12936
177.07,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.08,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.25872
177.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.22,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,-0.25872
177.23,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.24,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
177.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.26,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
177.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.29,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.25872,0.0
177.3,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.35,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.36,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.37,0.0,0.0,0.0,0.0,0.0,-0.38808,-0.12936,0.0
177.38,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.39,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
177.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
177.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.45,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
177.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.47,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.48,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
177.49,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.56,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.57,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
177.59,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936
177.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.62,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.63,0.0,0.0,0.0,0.0,-0.25872,-0.12936,0.0,-0.12936
177.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.66,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936
177.67,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
177.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.7,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936
177.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.73,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.77,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.79,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
177.8,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.82,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.84,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
177.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25872
177.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.9,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,-0.12936
177.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
177.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.96,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
177.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.98,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
177.99,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936,0.0
178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.01,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
178.02,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936,0.0
178.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.04,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.05,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
178.06,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936,-0.12936
178.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.08,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
178.09,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
178.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.12,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.13,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
178.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.15,0.0,0.0,0.0,0.0,-0.12936,-0.38808,0.0,-0.25872
178.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.17,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.2,0.0,0.0,0.0,0.0,0.0,-0.25872,0.0,-0.12936
178.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.22,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
178.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.24,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.31,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.32,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.35,0.0,0.0,0.0,0.0,0.0,-0.25872,-0.12936,-0.12936
178.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.39,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,-0.12936
178.4,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,-0.12936
178.47,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0,0.0
178.48,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.51,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936
178.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0
178.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.6,0.0,0.0,0.0,0.0,-0.12936,-0.12936,0.0,0.0
178.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.64,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.65,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.66,0.0,0.0,0.0,0.0,0.0,-0.12936,0.0,0.0
178.67,12.0,17.0,23.0,0.0,2.84592,4.39824,6.98544,0.6468
178.68,170.0,98.0,110.0,46.0,10.47816,12.15984,13.45344,8.53776
178.69,108.0,159.0,201.0,114.0,12.54792,13.45344,13.84152,14.2296
178.7,268.0,292.0,292.0,212.0,14.48832,13.84152,15.00576,14.48832
178.71,393.0,384.0,402.0,320.0,15.13512,14.74704,14.74704,14.74704
178.72,484.0,512.0,514.0,432.0,14.48832,14.74704,14.8764,15.00576
178.73,590.0,614.0,621.0,532.0,14.2296,15.00576,14.2296,14.61768
178.74,714.0,726.0,714.0,632.0,15.13512,14.61768,14.8764,15.00576
178.75,827.0,841.0,821.0,744.0,14.61768,14.74704,14.8764,14.35896
178.76,930.0,951.0,928.0,844.0,14.2296,14.61768,14.8764,14.35896
178.77,1036.0,1059.0,1023.0,938.0,14.48832,14.48832,14.61768,14.74704
178.78,1153.0,1160.0,1112.0,1038.0,15.00576,15.00576,14.8764,14.61768
178.79,1260.0,1269.0,1210.0,1142.0,15.00576,15.13512,14.8764,15.26448
178.8,1358.0,1369.0,1309.0,1241.0,14.74704,14.48832,15.26448,15.00576
178.81,1457.0,1484.0,1401.0,1341.0,14.8764,14.74704,14.8764,14.35896
178.82,1557.0,1581.0,1483.0,1433.0,14.8764,14.8764,14.61768,14.74704
178.83,1655.0,1679.0,1580.0,1534.0,15.26448,14.48832,14.74704,14.61768
178.84,1747.0,1778.0,1675.0,1621.0,14.10024,15.5232,14.35896,14.35896
178.85,1853.0,1888.0,1763.0,1706.0,14.61768,15.26448,15.00576,14.8764
178.86,1954.0,1962.0,1854.0,1793.0,14.61768,15.13512,14.48832,13.84152
178.87,2048.0,2070.0,1949.0,1880.0,14.35896,15.78192,15.26448,14.74704
178.88,2158.0,2163.0,2031.0,1974.0,15.26448,14.10024,15.13512,13.71216
178.89,2252.0,2255.0,2125.0,2063.0,15.39384,14.48832,14.74704,13.71216
178.9,2342.0,2351.0,2204.0,2156.0,14.48832,14.61768,15.39384,15.26448
178.91,2453.0,2436.0,2282.0,2259.0,14.61768,14.61768,14.48832,14.8764
178.92,2524.0,2523.0,2379.0,2342.0,14.61768,14.8764,15.00576,14.61768
178.93,2620.0,2617.0,2464.0,2420.0,14.74704,14.8764,14.74704,14.74704
178.94,2734.0,2707.0,2553.0,2505.0,15.13512,14.61768,14.61768,14.74704
178.95,2803.0,2785.0,2657.0,2578.0,14.48832,14.74704,14.61768,14.8764
178.96,2942.0,2891.0,2724.0,2668.0,14.74704,14.61768,14.8764,14.35896
178.97,2992.0,2965.0,2822.0,2758.0,14.74704,14.48832,14.74704,14.74704
178.98,3106.0,3081.0,2887.0,2856.0,14.74704,14.8764,14.74704,14.74704
178.99,3165.0,3156.0,2971.0,2946.0,14.74704,14.61768,14.61768,14.8764
179.0,3283.0,3266.0,3054.0,3015.0,14.48832,14.48832,14.74704,14.74704
179.01,3349.0,3324.0,3137.0,3092.0,14.8764,14.74704,14.8764,14.61768
179.02,3489.0,3452.0,3215.0,3162.0,14.61768,15.00576,15.00576,14.61768
179.03,3514.0,3523.0,3295.0,3257.0,14.35896,14.61768,15.00576,14.8764
179.04,3640.0,3624.0,3360.0,3354.0,14.8764,14.74704,14.8764,15.13512
179.05,3705.0,3695.0,3441.0,3435.0,14.74704,14.61768,14.8764,14.74704
179.06,3796.0,3804.0,3517.0,3482.0,14.35896,15.26448,14.74704,14.74704
179.07,3877.0,3847.0,3600.0,3576.0,15.00576,14.35896,14.48832,14.74704
179.08,3962.0,3989.0,3679.0,3649.0,14.61768,15.39384,14.74704,14.2296
179.09,4045.0,4023.0,3764.0,3739.0,14.2296,14.61768,14.61768,15.00576
179.1,4106.0,4109.0,3846.0,3828.0,14.8764,14.61768,14.74704,15.13512
179.11,4237.0,4206.0,3925.0,3867.0,15.26448,14.61768,15.00576,14.61768
179.12,4290.0,4252.0,4001.0,3955.0,14.48832,14.48832,15.13512,15.13512
179.13,4344.0,4352.0,4066.0,4037.0,14.74704,14.74704,15.13512,14.35896
179.14,4492.0,4407.0,4141.0,4116.0,14.48832,14.8764,14.8764,14.74704
179.15,4520.0,4505.0,4213.0,4196.0,14.10024,15.13512,14.61768,15.00576
179.16,4634.0,4534.0,4293.0,4214.0,15.26448,14.35896,14.8764,14.48832
179.17,4718.0,4664.0,4384.0,4313.0,14.61768,15.13512,14.48832,14.48832
179.18,4762.0,4704.0,4425.0,4398.0,14.2296,14.8764,14.74704,14.48832
179.19,4881.0,4759.0,4516.0,4462.0,14.48832,14.8764,14.74704,14.61768
179.2,4923.0,4878.0,4583.0,4512.0,14.35896,15.00576,14.48832,14.74704
179.21,5039.0,4952.0,4661.0,4577.0,15.65256,14.74704,14.74704,14.61768
179.22,5092.0,5005.0,4704.0,4668.0,14.2296,14.48832,15.00576,14.8764
179.23,5161.0,5094.0,4781.0,4749.0,14.74704,15.13512,14.35896,15.13512
179.24,5229.0,5172.0,4846.0,4778.0,14.48832,14.74704,14.74704,14.61768
179.25,5314.0,5259.0,4891.0,4847.0,14.2296,15.13512,14.61768,14.35896
179.26,5411.0,5299.0,4966.0,4954.0,14.61768,14.61768,15.26448,14.74704
179.27,5454.0,5387.0,5057.0,5009.0,14.48832,15.13512,14.61768,15.26448
179.28,5519.0,5429.0,5128.0,5044.0,13.71216,14.8764,14.61768,14.61768
179.29,5596.0,5510.0,5167.0,5131.0,15.00576,15.5232,14.61768,14.8764
179.3,5693.0,5553.0,5239.0,5210.0,15.26448,14.74704,15.26448,14.35896
179.31,5737.0,5636.0,5319.0,5221.0,14.61768,14.2296,15.13512,15.13512
179.32,5829.0,5707.0,5372.0,5304.0,13.84152,15.26448,14.61768,14.8764
179.33,5939.0,5745.0,5428.0,5396.0,15.00576,14.35896,14.74704,14.61768
179.34,5950.0,5832.0,5494.0,5434.0,15.39384,14.74704,15.00576,15.26448
179.35,6054.0,5876.0,5572.0,5466.0,15.5232,15.26448,15.5232,15.26448
179.36,6135.0,5971.0,5600.0,5570.0,14.35896,15.26448,14.35896,15.5232
179.37,6156.0,6026.0,5676.0,5638.0,13.5828,15.00576,14.61768,14.35896
179.38,6223.0,6087.0,5716.0,5649.0,15.26448,15.26448,14.10024,14.61768
179.39,6324.0,6161.0,5781.0,5750.0,14.2296,14.74704,15.5232,14.8764
179.4,6350.0,6229.0,5828.0,5823.0,15.39384,14.48832,14.10024,15.39384
179.41,6431.0,6276.0,5898.0,5824.0,14.2296,15.26448,14.10024,14.74704
179.42,6516.0,6327.0,5944.0,5925.0,14.10024,14.48832,14.61768,14.2296
179.43,6550.0,6388.0,6008.0,6005.0,14.48832,14.8764,14.8764,13.97088
179.44,6646.0,6465.0,6075.0,5990.0,14.10024,15.13512,14.48832,13.84152
179.45,6712.0,6473.0,6112.0,6088.0,14.10024,14.74704,14.35896,14.35896
179.46,6754.0,6590.0,6173.0,6166.0,14.74704,14.61768,14.61768,15.00576
179.47,6862.0,6603.0,6238.0,6150.0,15.13512,14.35896,15.39384,15.13512
179.48,6886.0,6692.0,6291.0,6272.0,14.10024,14.8764,14.2296,14.2296
179.49,6959.0,6752.0,6327.0,6320.0,14.8764,15.13512,14.8764,15.13512
179.5,7039.0,6792.0,6401.0,6318.0,14.74704,14.74704,14.74704,13.97088
179.51,7057.0,6885.0,6423.0,6440.0,14.2296,14.8764,13.5828,15.13512
179.52,7154.0,6909.0,6481.0,6480.0,14.48832,14.8764,15.65256,15.39384
179.53,7187.0,6975.0,6524.0,6480.0,14.74704,14.61768,15.26448,14.8764
179.54,7252.0,7009.0,6575.0,6602.0,14.48832,14.48832,15.13512,15.00576
179.55,7347.0,7104.0,6643.0,6626.0,15.00576,15.39384,15.39384,14.48832
179.56,7356.0,7077.0,6697.0,6640.0,14.61768,14.8764,15.26448,14.61768
179.57,7475.0,7222.0,6724.0,6747.0,15.13512,15.00576,14.8764,15.26448
179.58,7494.0,7194.0,6788.0,6745.0,14.74704,14.35896,14.61768,14.61768
179.59,7570.0,7311.0,6846.0,6805.0,14.74704,15.13512,15.13512,14.35896
179.6,7636.0,7315.0,6873.0,6890.0,14.8764,14.74704,14.48832,15.13512
179.61,7652.0,7401.0,6961.0,6865.0,14.74704,14.74704,14.8764,14.48832
179.62,7750.0,7453.0,6965.0,6989.0,14.74704,14.8764,14.35896,15.13512
179.63,7751.0,7489.0,7030.0,7011.0,14.48832,14.61768,14.8764,14.61768
179.64,7859.0,7555.0,7074.0,7019.0,15.26448,14.48832,15.13512,14.35896
179.65,7887.0,7576.0,7106.0,7142.0,15.00576,14.74704,14.61768,15.00576
179.66,7950.0,7629.0,7170.0,7121.0,14.74704,14.74704,14.61768,14.48832
179.67,8037.0,7704.0,7197.0,7210.0,14.74704,14.8764,14.48832,15.26448
179.68,8046.0,7666.0,7268.0,7249.0,15.39384,14.48832,15.13512,14.48832
179.69,8164.0,7830.0,7300.0,7234.0,15.13512,15.00576,15.00576,14.74704
179.7,8143.0,7784.0,7343.0,7374.0,14.74704,14.74704,14.8764,14.8764
179.71,8241.0,7898.0,7403.0,7314.0,15.00576,14.74704,14.48832,14.48832
179.72,8246.0,7909.0,7427.0,7437.0,14.10024,14.2296,14.61768,14.8764
179.73,8339.0,7992.0,7468.0,7460.0,14.74704,15.26448,14.2296,14.48832
179.74,8353.0,7996.0,7508.0,7469.0,14.2296,15.26448,14.48832,14.48832
179.75,8442.0,8056.0,7534.0,7586.0,14.8764,14.10024,14.61768,14.8764
179.76,8490.0,8083.0,7592.0,7535.0,14.48832,14.74704,14.74704,14.48832
179.77,8530.0,8112.0,7617.0,7656.0,14.48832,14.8764,14.48832,15.00576
179.78,8613.0,8196.0,7684.0,7655.0,15.26448,15.26448,14.61768,14.8764
179.79,8628.0,8179.0,7710.0,7690.0,14.74704,14.35896,14.8764,14.8764
179.8,8705.0,8317.0,7748.0,7792.0,14.74704,14.74704,14.8764,14.48832
179.81,8709.0,8252.0,7811.0,7724.0,14.74704,14.48832,14.48832,14.2296
179.82,8818.0,8407.0,7816.0,7890.0,15.13512,15.26448,14.74704,14.8764
179.83,8780.0,8367.0,7878.0,7806.0,14.48832,14.74704,14.2296,14.61768
179.84,8940.0,8449.0,7905.0,7944.0,15.00576,14.8764,14.48832,14.61768
179.85,8869.0,8464.0,7927.0,7937.0,14.61768,15.00576,15.13512,14.61768
179.86,9044.0,8506.0,7975.0,7975.0,14.74704,14.48832,15.00576,14.48832
179.87,8950.0,8561.0,8007.0,8043.0,14.48832,14.48832,14.74704,14.10024
179.88,9123.0,8522.0,8055.0,8027.0,15.13512,15.00576,15.39384,14.48832
179.89,9027.0,8696.0,8084.0,8149.0,14.61768,15.00576,14.10024,14.48832
179.9,9174.0,8626.0,8123.0,8072.0,14.74704,14.61768,14.61768,14.74704
179.91,9177.0,8755.0,8164.0,8236.0,14.8764,15.13512,14.61768,14.74704
179.92,9218.0,8728.0,8196.0,8136.0,14.35896,14.61768,14.8764,14.74704
179.93,9364.0,8826.0,8237.0,8299.0,14.48832,14.74704,15.13512,15.13512
179.94,9296.0,8793.0,8260.0,8247.0,15.13512,14.48832,14.35896,14.8764
179.95,9430.0,8872.0,8283.0,8338.0,14.74704,15.00576,14.35896,14.8764
179.96,9403.0,8879.0,8326.0,8371.0,15.26448,14.74704,15.13512,14.61768
179.97,9471.0,8944.0,8367.0,8377.0,15.26448,14.74704,15.13512,14.48832
179.98,9510.0,8935.0,8400.0,8472.0,15.13512,14.48832,15.26448,15.00576
179.99,9494.0,9057.0,8442.0,8404.0,14.2296,14.74704,14.8764,14.74704
180.0,9610.0,8999.0,8458.0,8578.0,14.8764,14.48832,14.74704,15.26448
180.01,9580.0,9133.0,8512.0,8446.0,14.35896,15.26448,14.74704,14.35896
